Updated Matlist.txt 5/22/2011
http://www.VarmintAl.com/aengr.htm
English Units (lbf-s2/in, in, s, lbf, psi, lbf-in)
 
I.D. Material Name and Condition.                                  Density Yng's Poiss  Yld   Ult  Elong Redu  CTE  Yld
                                                                   lb/in^3 Modul Ratio  Strs  Strs   %   Area 10^-6 off-
                                                                            msi         ksi   ksi         %   /degF set
 773 STEEL CARBON A678 ARMCO CT-60 QT PLATE 2.5-4 IN.               0.2830 30.00 0.290  60.0  90.0  22.0  ---  6.30 0.20
 774 STEEL CARBON A678 ARMCO CT-56 QT PLATE 4-6 IN.                 0.2830 30.00 0.290  56.0  85.0  22.0  ---  6.30 0.20
 775 STEEL CARBON A678 BETHLEHEM GR. B PLATE TO 2.5 IN.             0.2830 30.00 0.290  60.0  90.0  22.0  ---  6.30 0.20
 776 STEEL CARBON A678 BETHLEHEM GR. B PLATE 2.5-4 IN.              0.2830 30.00 0.290  55.0  85.0  22.0  ---  6.30 0.20
 777 STEEL CARBON A678 LUKENS GR. A PLATE 1.5 IN. MAX               0.2830 30.00 0.290  50.0  80.0  22.0  ---  6.30 0.20
 778 STEEL CARBON A678 LUKENS GR. B PLATE 2 IN. MAX                 0.2830 30.00 0.290  60.0  90.0  22.0  ---  6.30 0.20
 779 STEEL CARBON A678 LUKENS GR. C PLATE TO .75 IN.                0.2830 30.00 0.290  75.0 105.0  22.0  ---  6.30 0.20
 780 STEEL CARBON A678 LUKENS GR. C PLATE .75-1.5 IN.               0.2830 30.00 0.290  70.0 100.0  22.0  ---  6.30 0.20
 781 STEEL CARBON A678 LUKENS GR. C PLATE 1.5-2 IN.                 0.2830 30.00 0.290  65.0  95.0  22.0  ---  6.30 0.20
 782 STEEL CARBON A678 OREGON GR. A PLATE 1.5 IN. MAX               0.2830 30.00 0.290  50.0  80.0  22.0  ---  6.30 0.20
 783 STEEL CARBON A678 OREGON GR. B PLATE 2.5 IN. MAX               0.2830 30.00 0.290  60.0  90.0  22.0  ---  6.30 0.20
 784 STEEL CARBON A678 OREGON GR. C PLATE TO .75 IN.                0.2830 30.00 0.290  75.0 105.0  19.0  ---  6.30 0.20
 785 STEEL CARBON A678 OREGON GR. C PLATE .75-1.5 IN.               0.2830 30.00 0.290  70.0 100.0  19.0  ---  6.30 0.20
 786 STEEL CARBON A678 OREGON GR. C PLATE 1.5-2 IN.                 0.2830 30.00 0.290  65.0  95.0  19.0  ---  6.30 0.20
 787 STEEL CARBON A678 PHOENIX GR. A PLATE 1.5 IN. MAX              0.2830 30.00 0.290  50.0  80.0  22.0  ---  6.30 0.20
 788 STEEL CARBON A678 PHOENIX GR. B PLATE 2 IN. MAX                0.2830 30.00 0.290  60.0  90.0  22.0  ---  6.30 0.20
 789 STEEL CARBON A678 PHOENIX GR. C PLATE TO .75 IN.               0.2830 30.00 0.290  75.0 105.0  19.0  ---  6.30 0.20
 790 STEEL CARBON A678 PHOENIX GR. C PLATE .75-1.5 IN.              0.2830 30.00 0.290  70.0 100.0  19.0  ---  6.30 0.20
 791 STEEL CARBON A678 PHOENIX GR. C PLATE 1.5-2 IN.                0.2830 30.00 0.290  65.0  95.0  19.0  ---  6.30 0.20
 792 STEEL CARBON A678 USS GR. A PLATE 1.5 IN. MAX                  0.2830 30.00 0.290  50.0  80.0  22.0  ---  6.30 0.20
 793 STEEL CARBON A678 USS GR. B PLATE 2.5 IN. MAX                  0.2830 30.00 0.290  60.0  90.0  22.0  ---  6.30 0.20
 794 STEEL CARBON A678 USS GR. C PLATE TO .75 IN.                   0.2830 30.00 0.290  75.0 105.0  19.0  ---  6.30 0.20
 795 STEEL CARBON A678 USS GR. C PLATE .75-1.5 IN.                  0.2830 30.00 0.290  70.0 100.0  19.0  ---  6.30 0.20
 796 STEEL CARBON A678 USS GR. C PLATE 1.5-2 IN.                    0.2830 30.00 0.290  65.0  95.0  19.0  ---  6.30 0.20
 797 STEEL CARBON A690 H-PILES SHEET PILING                         0.2830 30.00 0.290  50.0  70.0  18.0  ---  6.30 0.20
 798 STEEL CARBON A699 CLASS 1 PLATE BAR TO .625 IN.                0.2830 30.00 0.290  70.0 100.0  18.0  ---  6.30 0.20
 799 STEEL CARBON A699 CLASS 1 PLATE BAR .625-1 IN.                 0.2830 30.00 0.290  70.0 100.0  18.0  ---  6.30 0.20
 800 STEEL CARBON A699 CLASS 1 OREGON PLATE TO .625 IN.             0.2830 30.00 0.290  70.0 100.0  18.0  ---  6.30 0.20
 801 STEEL CARBON A699 CLASS 1 OREGON PLATE .625-1 IN.              0.2830 30.00 0.290  70.0 100.0  18.0  ---  6.30 0.20
 802 STEEL CARBON A699 CLASS 2 PLATE BAR TO .625 IN.                0.2830 30.00 0.290  75.0 100.0  18.0  ---  6.30 0.20
 803 STEEL CARBON A699 CLASS 2 PLATE BAR .625-1 IN.                 0.2830 30.00 0.290  75.0 100.0  18.0  ---  6.30 0.20
 804 STEEL CARBON A699 CLASS 2 OREGON PLATE 1 IN. MAX               0.2830 30.00 0.290  75.0 100.0  18.0  ---  6.30 0.20
 805 STEEL CARBON A699 CLASS 3 PLATE BAR TO .625 IN.                0.2830 30.00 0.290  70.0  95.0  18.0  ---  6.30 0.20
 806 STEEL CARBON A699 CLASS 3 PLATE BAR .625-1 IN.                 0.2830 30.00 0.290  70.0  95.0  18.0  ---  6.30 0.20
 807 STEEL CARBON A699 CLASS 3 OREGON PLATE TO .625 IN.             0.2830 30.00 0.290  70.0  95.0  18.0  ---  6.30 0.20
 808 STEEL CARBON A699 CLASS 3 OREGON PLATE .625-1 IN.              0.2830 30.00 0.290  70.0  95.0  18.0  ---  6.30 0.20
 809 STEEL CARBON A699 CLASS 4 PLATE BAR TO 1 IN.                   0.2830 30.00 0.290  75.0  95.0  18.0  ---  6.30 0.20
 810 STEEL CARBON A699 CLASS 4 OREGON PLATE 1 IN. MAX               0.2830 30.00 0.290  75.0  95.0  18.0  ---  6.30 0.20
 811 STEEL CARBON A709 GRADE 36 PLATE TO 8 IN. MAX                  0.2830 30.00 0.290  36.0  69.0  23.0  ---  6.30 0.20
 812 STEEL CARBON A709 GRADE 36 PLATE OVER 8 IN.                    0.2830 30.00 0.290  32.0  58.0  23.0  ---  6.30 0.20
 813 STEEL CARBON A709 GRADE 50 PLATE BAR 2 IN. MAX                 0.2830 30.00 0.290  50.0  65.0  21.0  ---  6.30 0.20
 814 STEEL CARBON A709 GRADE 50W PLATE BAR 4 IN. MAX                0.2830 30.00 0.290  50.0  70.0  21.0  ---  6.30 0.20
 815 STEEL CARBON A737 GR. B PLATE                                  0.2830 30.00 0.290  50.0  80.0  23.0  ---  6.30 0.20
 816 STEEL CARBON A737 GR. C PLATE                                  0.2830 30.00 0.290  60.0  90.0  23.0  ---  6.30 0.20
 817 STEEL CARBON A737 ARMCO CT-50N GR. B PLATE 4 IN. MAX           0.2830 30.00 0.290  50.0  80.0  23.0  ---  6.30 0.20
 818 STEEL CARBON A737 ARMCO CT-65QT GR. B PLATE TO 2.5 IN.         0.2830 30.00 0.290  65.0  95.0  23.0  ---  6.30 0.20
 819 STEEL CARBON A737 ARMCO CT-65QT GR. B PLATE 2.5-4 IN.          0.2830 30.00 0.290  60.0  90.0  23.0  ---  6.30 0.20
 820 STEEL CARBON A737 ARMCO CT-65QT GR. B PLATE 4-6 IN.            0.2830 30.00 0.290  56.0  85.0  23.0  ---  6.30 0.20
 821 STEEL CARBON A737 ARMCO VNT-N GR. C PLATE TO 4 IN.             0.2830 30.00 0.290  60.0  90.0  23.0  ---  6.30 0.20
 822 STEEL CARBON A737 ARMCO VNT-N GR. C PLATE 4-6 IN.              0.2830 30.00 0.290  55.0  85.0  23.0  ---  6.30 0.20
 823 STEEL CARBON A737 LUKENS GR. B PLATE 4 IN. MAX                 0.2830 30.00 0.290  50.0  80.0  23.0  ---  6.30 0.20
 824 STEEL CARBON A737 LUKENS GR. C PLATE 4 IN. MAX                 0.2830 30.00 0.290  60.0  90.0  23.0  ---  6.30 0.20
 825 STEEL CARBON A737 OREGON GR. B PLATE 2.5 IN. MAX               0.2830 30.00 0.290  50.0  70.0  18.0  ---  6.30 0.20
 826 STEEL CARBON A737 USS GR. B PLATE 2.5 IN. MAX                  0.2830 30.00 0.290  50.0  80.0  23.0  ---  6.30 0.20
 827 STEEL CARBON A737 USS GR. C PLATE 3 IN. MAX                    0.2830 30.00 0.290  60.0  90.0  23.0  ---  6.30 0.20
 828 STEEL HP-9-4-20 HEAT-TREATED                                   0.2830 29.00 0.280 180.0 210.0  12.0 45.0  7.30 0.20
 829 STEEL H13 TOOL ROOM TEMPERATURE PROPERTIES                     0.2830 30.00 0.290 240.0 270.0  10.0 30.0  6.50 0.20
 830 STEEL H13 TOOL HEAT TREAT TO RC=52 MINIMUM                     0.2830 30.00 0.290 124.0 150.0  17.6 57.9  6.50 0.20
 831 STEEL WROUGHT 1020 1 IN. BAR ANNEALED                          0.2830 28.00 0.290  43.0  57.0  36.0 66.0  8.40 0.20
 832 STEEL WROUGHT 1020 1 IN. BAR HOT ROLLED                        0.2830 28.00 0.290  48.0  65.0  36.0 59.0  8.40 0.20
 833 STEEL WROUGHT 1020 1 IN. BAR NORM                              0.2830 28.00 0.290  50.0  64.0  36.0 68.0  8.40 0.20
 834 STEEL WROUGHT 1020 1 IN. BAR COLD ROLLED                       0.2830 30.00 0.290  64.0  75.0  20.0  ---  8.40 0.20
 835 STEEL WROUGHT 1020 1 IN. BAR WQ+1200F                          0.2830 30.00 0.290  47.0  80.0  29.0 68.0  8.40 0.20
 836 STEEL WROUGHT 1020 1 IN. BAR WQ+400F                           0.2830 30.00 0.290  80.0 105.0  11.0 40.0  8.40 0.20
 837 STEEL WROUGHT 1030 1 IN. BAR ANNEALED                          0.2830 27.50 0.290  50.0  67.0  31.0 58.0  8.30 0.20
 838 STEEL WROUGHT 1030 1 IN. BAR HOT ROLLED                        0.2830 27.50 0.290  50.0  80.0  32.0 67.0  8.30 0.20
 839 STEEL WROUGHT 1030 1 IN. BAR NORM                              0.2830 27.50 0.290  50.0  76.0  32.0 61.0  8.30 0.20
 840 STEEL WROUGHT 1030 1 IN. BAR WQ+1200F                          0.2830 30.00 0.290  64.0  85.0  32.0 70.0  8.30 0.20
 841 STEEL WROUGHT 1030 1 IN. BAR WQ+400F                           0.2830 30.00 0.290  94.0 123.0  17.0 47.0  8.30 0.20
 842 STEEL WROUGHT 1040 1 IN. BAR ANNEALED                          0.2830 28.80 0.290  51.0  75.0  30.0 57.0  8.30 0.20
 843 STEEL WROUGHT 1040 1 IN. BAR HOT ROLLED                        0.2830 28.80 0.290  60.0  90.0  25.0 50.0  8.30 0.20
 844 STEEL WROUGHT 1040 1 IN. BAR WQ+1200F                          0.2830 28.80 0.290  72.0  92.0  28.0 68.0  8.30 0.20
 845 STEEL WROUGHT 1040 1 IN. BAR WQ+400F                           0.2830 28.80 0.290  97.0 130.0  17.0 45.0  8.30 0.20
 846 STEEL WROUGHT 1040 1 IN. BAR OQ+1200F                          0.2830 30.00 0.290  63.0  92.0  29.0 65.0  8.30 0.20
 847 STEEL WROUGHT 1040 1 IN. BAR OQ+400F                           0.2830 30.00 0.290  86.0 113.0  19.0 48.0  8.30 0.20
 848 STEEL WROUGHT 1050 1 IN. BAR ANNEALED                          0.2830 29.00 0.290  53.0  92.0  24.0 40.0  8.10 0.20
 849 STEEL WROUGHT 1050 1 IN. BAR HOT ROLLED                        0.2830 29.00 0.290  55.0 105.0  20.0 40.0  8.10 0.20
 850 STEEL WROUGHT 1050 1 IN. BAR WQ+1200F                          0.2830 30.00 0.290  78.0 104.0  28.0 65.0  8.10 0.20
 851 STEEL WROUGHT 1050 1 IN. BAR WQ+400F                           0.2830 30.00 0.290 117.0 163.0   9.0 27.0  8.10 0.20
 852 STEEL WROUGHT 1050 1 IN. BAR OQ+1200F                          0.2830 30.00 0.290  64.0 106.0  25.0 61.0  8.10 0.20
 853 STEEL WROUGHT 1050 1 IN. BAR OQ+600F                           0.2830 30.00 0.290 105.0 142.0  14.0 47.0  8.10 0.20
 854 STEEL WROUGHT 1060 1 IN. BAR ANNEALED                          0.2830 29.00 0.290  54.0  91.0  22.0 38.0  8.10 0.20
 855 STEEL WROUGHT 1060 1 IN. HOT ROLLED                            0.2830 29.00 0.290  70.0 118.0  17.0 34.0  8.10 0.20
 856 STEEL WROUGHT 1060 1 IN. BAR OQ+1200F                          0.2830 30.00 0.290  76.0 116.0  23.0 54.0  8.10 0.20
 857 STEEL WROUGHT 1060 1 IN. BAR OQ+400F                           0.2830 30.00 0.290 113.0 160.0  13.0 40.0  8.10 0.20
 858 STEEL WROUGHT 1095 1 IN. BAR ANNEALED                          0.2830 28.90 0.290  55.0  95.0  13.0 21.0  7.40 0.20
 859 STEEL WROUGHT 1095 1 IN. BAR HOT ROLLED                        0.2830 28.90 0.290  83.0 140.0   9.0 18.0  7.40 0.20
 860 STEEL WROUGHT 1095 1 IN. BAR WQ+1200F                          0.2830 28.90 0.290  85.0 122.0  20.0 47.0  7.40 0.20
 861 STEEL WROUGHT 1095 1 IN. BAR WQ+400F                           0.2830 28.90 0.290 152.0 216.0  10.0 31.0  7.40 0.20
 862 STEEL WROUGHT 1095 1 IN. BAR OQ+1200F                          0.2830 28.90 0.290  80.0 130.0  21.0 47.0  7.40 0.20
 863 STEEL WROUGHT 1095 1 IN. BAR OQ+400F                           0.2830 28.90 0.290 120.0 187.0  10.0 30.0  7.40 0.20
 864 STEEL WROUGHT 1117 1 IN. BAR ANNEALED                          0.2820 30.00 0.290  41.0  62.0  33.0 58.0  7.50 0.20
 865 STEEL WROUGHT 1117 1 IN. BAR HOT ROLLED                        0.2820 30.00 0.290  44.0  71.0  33.0 63.0  7.50 0.20
 866 STEEL WROUGHT 1117 1 IN. BAR CARB. 1700F+ WQ+600F              0.2820 30.00 0.290  97.0 131.0  15.0 36.0  7.50 0.20
 867 STEEL WROUGHT 1117 1 IN. BAR CARB. 1700F+ WQ+400F              0.2820 30.00 0.290 100.0 137.0  10.0 31.0  7.50 0.20
 868 STEEL WROUGHT 1117 1 IN. BAR CARB. 1700F+ OQ+600F              0.2820 30.00 0.290  69.0  97.0  26.0 63.0  7.50 0.20
 869 STEEL WROUGHT 1117 1 IN. BAR CARB. 1700F+ OQ+400F              0.2820 30.00 0.290  72.0 101.0  24.0 59.0  7.50 0.20
 870 STEEL WROUGHT 1144 1 IN. BAR ANNEALED                          0.2820 30.00 0.290  50.0  85.0  25.0 41.0  7.10 0.20
 871 STEEL WROUGHT 1144 1 IN. BAR HOT ROLLED                        0.2820 30.00 0.290  61.0 102.0  21.0 41.0  7.10 0.20
 872 STEEL WROUGHT 1144 1 IN. BAR WQ+1200F                          0.2820 30.00 0.290  91.0 108.0  21.0 58.0  7.10 0.20
 873 STEEL WROUGHT 1144 1 IN. BAR WQ+400F                           0.2820 30.00 0.290 188.0 290.0   5.0 12.0  7.10 0.20
 874 STEEL WROUGHT 1144 1 IN. BAR OQ+1200F                          0.2820 30.00 0.290  73.0 105.0  23.0 55.0  7.10 0.20
 875 STEEL WROUGHT 1144 1 IN. BAR OQ+400F                           0.2820 30.00 0.290  91.0 127.0  17.0 36.0  7.10 0.20
 876 STEEL WROUGHT 1340 1 IN. BAR ANNEALED                          0.2830 28.00 0.290  63.0 102.0  25.0 57.0  7.50 0.20
 877 STEEL WROUGHT 1340 1 IN. BAR NORM                              0.2830 28.00 0.290  81.0 120.0  22.0 63.0  7.50 0.20
 878 STEEL WROUGHT 1340 1 IN. BAR OQ+1200F                          0.2830 30.00 0.290  96.0 112.0  23.0 63.0  7.50 0.20
 879 STEEL WROUGHT 1340 1 IN. BAR OQ+1000F                          0.2830 30.00 0.290 121.0 138.0  19.0 58.0  7.50 0.20
 880 STEEL WROUGHT 1340 1 IN. BAR OQ+400F                           0.2830 30.00 0.290 230.0 260.0  10.0 35.0  7.50 0.20
 881 STEEL WROUGHT 4130 1 IN. BAR ANNEALED                          0.2830 29.00 0.290  52.0  81.0  28.0 56.0  7.10 0.20
 882 STEEL WROUGHT 4130 1 IN. BAR NORM                              0.2830 29.00 0.290  63.0  97.0  26.0 60.0  7.10 0.20
 883 STEEL WROUGHT 4130 1 IN. BAR WQ+1200F                          0.2830 30.00 0.290 102.0 118.0  22.0 64.0  7.10 0.20
 884 STEEL WROUGHT 4130 1 IN. BAR WQ+1000F                          0.2830 30.00 0.290 132.0 150.0  17.0 57.0  7.10 0.20
 885 STEEL WROUGHT 4130 1 IN. BAR WQ+400F                           0.2830 30.00 0.290 212.0 236.0  10.0 41.0  7.10 0.20
 886 STEEL WROUGHT 4130 1 IN. BAR OQ+1200F                          0.2830 30.00 0.290  88.0 114.0  22.0 59.0  7.10 0.20
 887 STEEL WROUGHT 4140 1 IN. BAR ANNEALED                          0.2830 29.00 0.290  61.0  95.0  26.0 57.0  6.20 0.20
 888 STEEL WROUGHT 4140 1 IN. BAR NORM                              0.2830 29.00 0.290  95.0 148.0  18.0 47.0  6.20 0.20
 889 STEEL WROUGHT 4140 1 IN. BAR OQ+1200F                          0.2830 30.00 0.290  95.0 110.0  18.0 53.0  6.20 0.20
 890 STEEL WROUGHT 4140 1 IN. BAR OQ+1000F                          0.2830 30.00 0.290 143.0 165.0  15.0 50.0  6.20 0.20
 891 STEEL WROUGHT 4140 1 IN. BAR OQ+400F                           0.2830 30.00 0.290 238.0 257.0   8.0 38.0  6.20 0.20
 892 STEEL WROUGHT 4340 1 IN. BAR ANNEALED                          0.2830 28.50 0.290  69.0 108.0  22.0 50.0  6.30 0.20
 893 STEEL WROUGHT 4340 1 IN. BAR OQ+1200F                          0.2830 30.00 0.290 133.0 150.0  18.0 57.0  6.30 0.20
 894 STEEL WROUGHT 4340 1 IN. BAR OQ+1000F                          0.2830 30.00 0.290 170.0 183.0  14.0 52.0  6.30 0.20
 895 STEEL WROUGHT 4340 1 IN. BAR OQ+800F                           0.2830 30.00 0.290 200.0 222.0  12.0 47.0  6.30 0.20
 896 STEEL WROUGHT 4340 1 IN. BAR OQ+400F                           0.2830 30.00 0.290 238.0 283.0  11.0 48.0  6.30 0.20
 897 STEEL WROUGHT 4620 1 IN. BAR ANNEALED                          0.2830 29.00 0.290  54.0  74.0  31.0 60.0  6.50 0.20
 898 STEEL WROUGHT 4620 1 IN. BAR NORM                              0.2830 29.00 0.290  53.0  83.0  29.0 67.0  6.50 0.20
 899 STEEL WROUGHT 4620 1 IN. BAR OQ+1200F                          0.2830 30.00 0.290  77.0  90.0  30.0 74.0  6.50 0.20
 900 STEEL WROUGHT 4620 1 IN. BAR CARB. 1700F+ 1500F OQ+450F        0.2830 30.00 0.290 106.0 125.0  19.0 61.0  6.50 0.20
 901 STEEL WROUGHT 4620 1 IN. BAR CARB. 1700F+ OQ+450F              0.2830 30.00 0.290 124.0 140.0  16.0 54.0  6.50 0.20
 902 STEEL WROUGHT 4620 1 IN. BAR CARB. 1700F+ OQ+300F              0.2830 30.00 0.290 131.0 146.0  16.0 53.0  6.50 0.20
 903 STEEL WROUGHT 4820 1 IN. BAR ANNEALED                          0.2840 29.00 0.290  67.0  99.0  23.0 59.0  6.40 0.20
 904 STEEL WROUGHT 4820 1 IN. BAR NORM                              0.2840 29.00 0.290  70.0 109.0  24.0 59.0  6.40 0.20
 905 STEEL WROUGHT 4820 1 IN. BAR CARB. 1700F+ 1475F OQ+450F        0.2840 29.00 0.290 185.0 205.0  13.0 53.0  6.40 0.20
 906 STEEL WROUGHT 4820 1 IN. BAR CARB. 1700F+ OQ+450F              0.2840 29.00 0.290 170.0 201.0  13.0 53.0  6.40 0.20
 907 STEEL WROUGHT 4820 1 IN. BAR CARB. 1700F+ OQ+300F              0.2840 29.00 0.290 166.0 205.0  13.0 53.0  6.40 0.20
 908 STEEL WROUGHT 5140 1 IN. BAR ANNEALED                          0.2830 29.00 0.290  42.0  83.0  29.0 57.0  7.10 0.20
 909 STEEL WROUGHT 5140 1 IN. BAR NORM                              0.2830 29.00 0.290  69.0 115.0  23.0 59.0  7.10 0.20
 910 STEEL WROUGHT 5140 1 IN. BAR OQ+1200F                          0.2830 30.00 0.290  95.0 110.0  25.0 65.0  7.10 0.20
 911 STEEL WROUGHT 5140 1 IN. BAR OQ+1000F                          0.2830 30.00 0.290 134.0 155.0  17.0 53.0  7.10 0.20
 912 STEEL WROUGHT 5140 1 IN. BAR OQ+800F                           0.2830 30.00 0.290 169.0 190.0  12.0 42.0  7.10 0.20
 913 STEEL WROUGHT 5140 1 IN. BAR OQ+400F                           0.2830 30.00 0.290 238.0 260.0   9.0 38.0  7.10 0.20
 914 STEEL WROUGHT 6150 1 IN. BAR ANNEALED                          0.2830 29.00 0.290  60.0  97.0  23.0 48.0  6.90 0.20
 915 STEEL WROUGHT 6150 1 IN. BAR NORM                              0.2830 29.00 0.290  89.0 136.0  22.0 61.0  6.90 0.20
 916 STEEL WROUGHT 6150 1 IN. BAR OQ+1200F                          0.2830 30.00 0.290 130.0 141.0  19.0 56.0  6.90 0.20
 917 STEEL WROUGHT 6150 1 IN. BAR OQ+1000F                          0.2830 30.00 0.290 168.0 173.0  14.0 48.0  6.90 0.20
 918 STEEL WROUGHT 6150 1 IN. BAR OQ+400F                           0.2830 30.00 0.290 245.0 280.0   8.0 38.0  6.90 0.20
 919 STEEL WROUGHT 8630 1 IN. BAR ANNEALED                          0.2830 30.00 0.290  54.0  82.0  29.0 59.0  6.30 0.20
 920 STEEL WROUGHT 8630 1 IN. BAR NORM                              0.2830 30.00 0.290  62.0  94.0  24.0 54.0  6.30 0.20
 921 STEEL WROUGHT 8630 1 IN. BAR WQ+1200F                          0.2830 30.00 0.290 100.0 115.0  23.0 63.0  6.30 0.20
 922 STEEL WROUGHT 8630 1 IN. BAR WQ+1000F                          0.2830 30.00 0.290 123.0 135.0  19.0 60.0  6.30 0.20
 923 STEEL WROUGHT 8630 1 IN. BAR WQ+900F                           0.2830 30.00 0.290 132.0 147.0  16.0 57.0  6.30 0.20
 924 STEEL WROUGHT 8630 1 IN. BAR WQ+400F                           0.2830 30.00 0.290 178.0 200.0   9.0 38.0  6.30 0.20
 925 STEEL WROUGHT 8650 1 IN. BAR ANNEALED                          0.2830 29.00 0.290  56.0 104.0  22.0 46.0  6.50 0.20
 926 STEEL WROUGHT 8650 1 IN. BAR NORM                              0.2830 29.00 0.290 100.0 149.0  14.0 40.0  6.50 0.20
 927 STEEL WROUGHT 8650 1 IN. BAR WQ+1200F                          0.2830 29.00 0.290 124.0 136.0  17.0 57.0  6.50 0.20
 928 STEEL WROUGHT 8650 1 IN. BAR WQ+1000F                          0.2830 29.00 0.290 155.0 176.0  14.0 48.0  6.50 0.20
 929 STEEL WROUGHT 8650 1 IN. BAR WQ+400F                           0.2830 29.00 0.290 243.0 281.0  10.0 38.0  6.50 0.20
 930 STEEL WROUGHT HY140 1 IN. PLATE(L) Q+TEMPER 1000F              0.2850 29.50 0.290 142.0 149.0  20.0 65.0  7.30 0.20
 931 STEEL WROUGHT HY140 1 IN. PLATE(T) Q+TEMPER 1000F              0.2850 29.50 0.290 142.0 149.0  20.0 59.0  7.30 0.20
 932 STEEL WROUGHT HY140 1 IN. PLATE WELD+TEMPER 1000F              0.2850 29.50 0.290 144.0 163.0  18.0 29.0  7.30 0.20
 933 STEEL WROUGHT H-11 (VM) BAR Q+T                                0.2810 30.00 0.290 210.0 260.0   8.0 52.0  6.30 0.20
 934 STEEL WROUGHT H-11 (VM) BAR Q+T 1050F                          0.2810 30.00 0.290 230.0 280.0  10.0 54.0  6.30 0.20
 935 STEEL WROUGHT H-11 (VM) SHEET Q+T                              0.2810 29.00 0.290 210.0 260.0   4.0  ---  6.30 0.20
 936 STEEL WROUGHT H-11 (VM) SHEET Q+T 1050F                        0.2810 28.20 0.290 220.0 280.0   4.0  ---  6.30 0.20
 937 STEEL WROUGHT D6AC PLATE(L) TEMPER 500F                        0.2840 30.50 0.290 250.0 290.0   9.0 36.0  7.40 0.20
 938 STEEL WROUGHT D6AC PLATE(L) TEMPER 1000F                       0.2840 30.50 0.290 215.0 230.0  10.0 46.0  7.40 0.20
 939 STEEL WROUGHT D6AC SHEET TEMPER 500F                           0.2840 30.50 0.290 230.0 290.0   5.0  ---  7.40 0.20
 940 STEEL WROUGHT D6AC SHEET TEMPER 1000F                          0.2840 30.50 0.290 200.0 220.0   6.0  ---  7.40 0.20
 941 STEEL WROUGHT 9NI-4CO-25 PLATE TEMPER 600F                     0.2840 28.30 0.290 195.0 215.0   9.0 63.0  6.40 0.20
 942 STEEL WROUGHT 9NI-4CO-25 PLATE TEMPER 1000F                    0.2840 28.50 0.290 190.0 200.0  17.0 70.0  6.40 0.20
 943 STEEL WROUGHT 9NI-4CO-25 SHEET TEMPER 600F                     0.2840 28.30 0.290 200.0 220.0  10.0  ---  6.40 0.20
 944 STEEL WROUGHT 9NI-4CO-25 PLATE TEMPER 1000F                    0.2840 28.50 0.290 185.0 205.0  15.0  ---  6.40 0.20
 945 STEEL WROUGHT 9NI-4CO-45 PLATE TEMPER 600F                     0.2800 28.30 0.290 255.0 280.0   5.0 35.0  6.20 0.20
 946 STEEL WROUGHT 9NI-4CO-45 PLATE TEMPER 1000F                    0.2800 28.50 0.290 205.0 215.0   9.0 45.0  6.20 0.20
 947 STEEL WROUGHT 9NI-4CO-45 SHEET TEMPER 600F                     0.2800 28.30 0.290 230.0 260.0   5.0  ---  6.20 0.20
 948 STEEL WROUGHT 9NI-4CO-45 PLATE TEMPER 1000F                    0.2800 28.50 0.290 200.0 210.0   9.0  ---  6.20 0.20
 949 STEEL WROUGHT 18NI-MIRAGE 200 PLATE(T) ANNEALED                0.2890 28.80 0.290 110.0 140.0  18.0 72.0  5.60 0.20
 950 STEEL WROUGHT 18NI-MIRAGE 200 PLATE(T) AGE 900F                0.2890 28.80 0.290 225.0 235.0  12.0 50.0  5.60 0.20
 951 STEEL WROUGHT 18NI-MIRAGE 200 PLATE(L) AGE 900F                0.2890 27.30 0.290 215.0 225.0  11.0 55.0  5.60 0.20
 952 STEEL WROUGHT 18NI-MIRAGE 200 WELDED AGE 900F                  0.2890 27.30 0.290 215.0 220.0   7.0 30.0  5.60 0.20
 953 STEEL WROUGHT 18NI-MIRAGE 250 (VM) PLATE(T) ANNEALED           0.2900 25.50 0.290 130.0 150.0  18.0 80.0  5.60 0.20
 954 STEEL WROUGHT 18NI-MIRAGE 250 (VM) PLATE(T) AGE 900F           0.2900 25.50 0.290 227.0 237.0  12.0 49.0  5.60 0.20
 955 STEEL WROUGHT 18NI-MIRAGE 250 (VM) PLATE(L) AGE 900F           0.2900 25.80 0.290 237.0 256.0  11.0 62.0  5.60 0.20
 956 STEEL WROUGHT 18NI-MIRAGE 250 (VM) SHEET(T) AGE 900F           0.2900 25.40 0.290 263.0 269.0   3.1  ---  5.60 0.20
 957 STEEL WROUGHT 18NI-MIRAGE 300 (VM) PLATE(T) ANNEALED           0.2900 27.40 0.290 120.0 152.0  19.0 72.0  4.80 0.20
 958 STEEL WROUGHT 18NI-MIRAGE 300 (VM) PLATE(T) AGE 900F           0.2900 27.40 0.290 277.0 287.0   6.7  ---  4.80 0.20
 959 STEEL WROUGHT 18NI-MIRAGE 300 (VM) PLATE(L) AGE 900F           0.2900 26.10 0.290 279.0 288.0   7.0 50.0  4.80 0.20
 960 STEEL WROUGHT 18NI-MIRAGE 300 (VM) SHEET(T) AGE 900F           0.2900 26.80 0.290 272.0 284.0   3.5  ---  4.80 0.20
 961 STEEL WROUGHT 18NI-MIRAGE 350 (VM) 5/8 BAR ANNEALED            0.2920 27.00 0.290 120.0 165.0  18.0 70.0  6.30 0.20
